Ramon Sessions,PG,Hornets,400899384,0,13,2-4,0-0,0-0,0,0,0,0,0,0,1,1,-4,4
Ramon Sessions,PG,Hornets,400899416,0,16,2-3,0-0,2-3,0,1,1,3,1,0,2,0,+6,6
Ramon Sessions,PG,Hornets,400899435,0,8,0-3,0-1,1-2,0,0,0,3,0,0,0,0,+1,1
Ramon Sessions,PG,Hornets,400899456,0,17,1-9,0-2,1-2,1,3,4,4,0,0,0,2,+9,3
Ramon Sessions,PG,Hornets,400899477,0,18,2-4,1-1,2-2,0,3,3,3,1,0,0,3,+3,7
Ramon Sessions,PG,Hornets,400899506,0,22,1-3,0-1,2-4,1,2,3,7,1,0,1,0,-5,4
Ramon Sessions,PG,Hornets,400899522,0,21,1-7,0-2,4-6,0,2,2,4,0,0,2,2,-7,6
Ramon Sessions,PG,Hornets,400899545,0,21,3-7,0-2,4-5,0,1,1,7,1,0,2,1,+0,10
Ramon Sessions,PG,Hornets,400899558,0,16,1-5,0-0,2-2,1,0,1,2,0,0,0,1,+5,4
Ramon Sessions,PG,Hornets,400899573,0,16,1-4,1-2,0-0,0,1,1,2,0,0,1,0,-8,3
Ramon Sessions,PG,Hornets,400899590,0,17,3-7,0-0,0-0,0,0,0,4,1,0,1,0,-6,6
Ramon Sessions,PG,Hornets,400899605,0,13,0-2,0-2,2-2,0,1,1,3,1,0,3,0,-13,2
Ramon Sessions,PG,Hornets,400899624,0,15,2-5,1-1,1-2,0,0,0,1,0,1,1,1,-2,6
Ramon Sessions,PG,Hornets,400899635,0,21,3-7,0-3,0-2,0,0,0,7,3,0,1,1,+1,6
Ramon Sessions,PG,Hornets,400899651,0,14,0-1,0-0,0-2,0,2,2,2,0,1,0,0,-3,0
Ramon Sessions,PG,Hornets,400899663,0,16,3-4,1-1,0-0,0,0,0,4,1,0,0,0,+2,7
Ramon Sessions,PG,Hornets,400899678,0,25,4-9,0-2,0-1,0,3,3,3,1,0,0,2,+2,8
Ramon Sessions,PG,Hornets,400899691,0,15,2-3,1-2,4-7,1,1,2,3,0,0,2,1,-5,9
Ramon Sessions,PG,Hornets,400899707,0,12,2-6,0-0,1-1,0,2,2,2,1,0,1,0,+5,5
Ramon Sessions,PG,Hornets,400899710,0,13,2-4,0-0,3-4,0,1,1,3,0,0,1,1,-5,7
Ramon Sessions,PG,Hornets,400899734,0,16,2-5,0-2,5-6,0,0,0,2,1,0,2,1,-10,9
Ramon Sessions,PG,Hornets,400899754,0,13,0-1,0-0,7-7,0,1,1,2,0,0,1,2,+6,7
Ramon Sessions,PG,Hornets,400899763,0,14,1-5,0-2,2-2,0,0,0,1,1,0,0,1,+2,4
Ramon Sessions,PG,Hornets,400899779,0,18,5-8,2-2,0-0,0,3,3,1,0,1,1,0,+9,12
